ID,y
1,79.24620602156313
2,94.3049008092014
3,79.04675244010843
4,79.15100675092174
5,111.93399658513351
8,93.47050111565534
10,111.93399658513351
11,94.35812462984154
12,116.19177850180301
14,94.367350178312
15,116.19177850180301
16,103.90734416850125
17,94.32133129698423
19,94.43647193973754
20,104.30467148410787
21,94.32133129698423
22,116.19177850180301
23,94.32133129698423
26,94.56186329111677
28,94.50612326372925
29,94.32133129698423
33,94.32133129698423
35,94.56709770499594
41,94.32133129698423
42,94.30065211965405
43,116.19177850180301
45,103.36439737736976
46,103.73415959857539
51,94.367350178312
53,79.04364442893916
55,111.93399658513351
56,94.3925714555304
57,103.73301343164212
58,94.5763232534664
59,103.61504688946468
63,111.93399658513351
64,94.367350178312
65,104.21967556856873
69,94.55407970967508
71,94.5763232534664
72,103.85614792895274
73,94.367350178312
76,103.69629635026104
77,103.98460246055379
78,116.19177850180301
82,94.367350178312
83,104.21967556856873
84,94.34972219643817
85,103.68147774516842
87,111.93399658513351
88,94.32133129698423
89,111.93399658513351
91,94.31907621924336
93,94.5763232534664
94,103.92658113943844
95,94.32747865264685
96,111.93399658513351
97,94.26539284982937
98,111.93399658513351
99,94.31907621924336
101,103.71306943037553
103,111.93399658513351
104,94.32133129698423
105,111.93399658513351
110,94.58472568686977
111,111.93399658513351
113,111.93399658513351
114,94.30065211965405
115,112.39755269505986
117,111.93399658513351
120,94.31292886358085
121,111.93399658513351
122,94.26539284982937
123,111.93399658513351
126,111.93399658513351
132,112.58624248871195
135,104.06351715165124
137,103.90783398278757
138,94.367350178312
140,94.3925714555304
142,112.47883330775039
144,111.93399658513351
148,94.26456973476229
149,111.93399658513351
155,94.30065211965405
156,111.93399658513351
157,94.26539284982937
162,111.93399658513351
163,94.5456772762717
167,94.33129809684874
172,116.19177850180301
179,111.93399658513351
180,94.27861283896812
181,111.93399658513351
182,94.367350178312
183,111.93399658513351
185,111.93399658513351
187,111.93399658513351
188,94.367350178312
189,94.3367042011173
191,94.32133129698423
192,112.49492209758046
193,94.367350178312
194,111.93399658513351
195,94.29068531978953
196,111.93399658513351
198,94.57108883958722
199,111.93399658513351
201,104.08013173871927
204,94.367350178312
205,103.85614792895274
206,94.367350178312
210,94.34972219643817
211,103.71306943037553
216,111.93399658513351
219,116.19177850180301
220,94.30415955780734
221,111.93399658513351
226,111.93399658513351
227,94.3037033151104
228,111.93399658513351
230,111.93399658513351
231,94.26539284982937
235,116.19177850180301
236,94.34972219643817
238,111.93399658513351
242,103.74582722179798
243,94.31907621924336
244,79.83142205442618
245,111.23228318863278
247,111.93399658513351
248,94.28681327855361
249,94.32207254837829
250,111.93399658513351
251,94.34972219643817
253,116.19177850180301
254,94.29068531978953
256,94.3367042011173
257,94.25616730135891
258,112.52958443838668
259,94.31907621924336
262,79.94987230624463
266,94.29603882702406
267,111.93399658513351
272,103.71934099348277
273,111.93399658513351
275,94.30065211965405
276,111.93399658513351
279,94.57356257378126
280,104.21967556856873
283,94.29603882702406
285,111.93399658513351
288,111.93399658513351
289,94.57356257378126
290,104.08013173871927
291,94.34972219643817
292,111.93399658513351
293,111.93399658513351
296,94.29068531978953
297,111.93399658513351
298,116.19177850180301
299,94.367350178312
304,94.32133129698423
305,83.06845096617758
306,94.367350178312
307,111.93399658513351
311,109.28536772954749
313,111.93399658513351
314,94.27379528323286
316,94.35812462984154
324,94.35812462984154
327,94.57356257378126
329,94.32133129698423
330,111.93399658513351
337,103.96106028248403
338,94.367350178312
339,104.13731388830956
340,94.367350178312
343,94.31367011497491
345,116.19177850180301
346,94.33129809684874
347,111.93399658513351
349,112.39755269505986
350,94.30065211965405
352,111.93399658513351
353,94.26539284982937
354,79.66207791961267
357,94.32306735383474
358,111.93399658513351
362,111.93399658513351
364,114.07318288873569
365,103.78257048223986
366,94.35371333102944
367,111.93399658513351
368,94.367350178312
370,78.95779822600605
373,94.5763232534664
377,94.29068531978953
378,111.93399658513351
382,103.74749258980955
384,111.93399658513351
390,94.31384180536429
392,111.93399658513351
393,112.2399604014355
395,94.367350178312
396,104.2228304186533
399,79.43561090432956
406,111.93399658513351
408,111.93399658513351
409,94.32133129698423
410,79.00214664206703
412,112.26598638416647
413,94.25616730135891
419,94.32747865264685
420,111.93399658513351
421,94.25616730135891
430,106.35125614397339
434,94.367350178312
436,94.34972219643817
437,94.3925714555304
438,94.2830241377801
439,111.93399658513351
440,94.34972219643817
443,111.93399658513351
446,94.367350178312
448,94.35812462984154
452,94.367350178312
453,103.77448512171634
457,104.10082843557791
458,94.367350178312
459,113.340162049838
460,103.83284630602736
462,103.79997771415492
464,103.90621234120829
465,116.19177850180301
467,114.5461436240613
471,111.93399658513351
472,78.9812981530032
473,94.27704847250698
475,94.367350178312
480,94.60994696408818
488,111.93399658513351
490,111.93399658513351
491,103.76426566992404
492,79.030185141174
493,94.3367042011173
497,94.29142657118359
498,111.93399658513351
499,94.56709770499594
500,103.79917466542986
501,94.367350178312
502,111.93399658513351
506,79.07409760698283
510,111.93399658513351
511,94.32133129698423
512,94.32133129698423
516,94.29142657118359
518,94.27704847250698
519,111.93399658513351
521,94.32207254837829
522,111.9690054500428
526,111.93399658513351
529,94.35812462984154
532,111.93399658513351
533,94.367350178312
536,111.93399658513351
537,94.29068531978953
539,94.367350178312
540,103.76426566992404
541,94.367350178312
543,94.3367042011173
546,111.93399658513351
547,94.33608534915561
548,79.69440110092512
551,94.3367042011173
552,103.79784317767076
556,103.82212323784643
557,94.58472568686977
558,111.93399658513351
559,94.367350178312
560,103.88153008101062
562,103.90734416850125
566,94.55346085771339
570,111.93399658513351
571,94.3925714555304
572,104.27087180811725
573,94.367350178312
575,116.19177850180301
576,111.93399658513351
577,94.30065211965405
579,94.25175600254681
580,111.93399658513351
581,112.58624248871195
589,111.93399658513351
591,103.4853342857399
593,94.35812462984154
594,103.54986044206908
595,94.367350178312
598,94.32306735383474
602,111.93399658513351
604,111.93399658513351
606,112.41686816148672
608,94.35371333102944
609,103.76426566992404
610,94.367350178312
616,111.93399658513351
617,94.54485416120463
618,103.49915311304585
620,103.731008862865
622,111.93399658513351
623,94.27305733791559
624,139.87176843954649
626,111.93399658513351
628,111.93399658513351
629,94.33129809684874
630,111.93399658513351
637,94.43647193973754
638,104.06280767927717
643,94.55214214505702
645,94.60994696408818
646,114.21415382502835
648,94.5763232534664
652,94.55520408814084
653,94.3925714555304
654,111.93399658513351
656,111.93399658513351
657,94.33129809684874
659,94.3367042011173
660,103.82566964372472
663,94.32133129698423
664,111.93399658513351
666,103.90282859945773
668,111.93399658513351
669,94.367350178312
671,94.58472568686977
675,94.29142657118359
677,94.34972219643817
678,111.3780021713302
679,104.31036986952176
682,94.55407970967508
685,103.84707361490825
687,94.367350178312
688,94.32133129698423
693,111.93399658513351
696,94.57356257378126
698,94.52455811094615
701,94.58278812225171
704,103.9005515105714
705,116.19177850180301
709,111.93399658513351
710,94.31466492043137
711,103.97050296378848
712,94.57806648389385
714,111.93399658513351
715,94.31292886358085
716,111.93399658513351
717,94.30415955780734
720,116.19177850180301
721,94.32133129698423
724,103.65818042789647
725,94.367350178312
726,111.93399658513351
728,111.93399658513351
731,94.31292886358085
734,103.75682295035551
738,94.33480553500203
745,111.93399658513351
746,94.32133129698423
751,79.40480978857386
754,94.32289566344537
756,94.2992920162983
758,94.35894774490862
759,112.49492209758046
761,116.19177850180301
766,94.35371333102944
767,111.93399658513351
768,94.27305733791559
769,111.93399658513351
770,94.54742050669915
771,79.030185141174
772,104.22583036845413
773,94.3367042011173
774,111.93399658513351
776,111.93399658513351
777,94.34448778255899
780,116.19177850180301
782,103.76426566992404
787,103.4853342857399
788,94.367350178312
792,94.27305733791559
793,112.26598638416647
798,94.55214214505702
800,94.2830241377801
806,111.93399658513351
809,111.93399658513351
811,111.93399658513351
812,94.28228288638616
814,116.19177850180301
816,103.78136354433548
817,94.367350178312
818,109.06704718485105
820,111.93399658513351
823,94.367350178312
829,94.26864603910349
830,112.47883330775039
831,94.27305733791559
834,111.93399658513351
839,94.367350178312
841,79.41934252767578
844,103.76426566992404
845,94.367350178312
848,94.32133129698423
850,94.35812462984154
851,103.83284630602736
852,94.32081944967092
854,94.31907621924336
855,94.60994696408818
856,103.48606980552643
859,103.74684483442525
861,111.93399658513351
864,94.32830176771392
865,111.93399658513351
866,94.31292886358085
867,94.32289566344537
869,94.57806648389385
871,94.28228288638616
872,111.93399658513351
882,103.56790673968305
883,94.367350178312
885,94.367350178312
888,94.57356257378126
893,111.93399658513351
901,111.3780021713302
903,103.76426566992404
904,94.54485416120463
905,103.751596845231
910,94.60994696408818
911,111.93399658513351
914,111.93399658513351
918,111.93399658513351
921,94.27305733791559
928,94.3367042011173
929,103.79784317767076
932,94.367350178312
933,104.05611941198276
934,94.60994696408818
935,111.93399658513351
937,79.43758117795255
939,94.367350178312
940,103.78226701239737
941,94.3367042011173
942,103.85803232225658
943,94.5381949582287
944,103.85178669382776
947,111.93399658513351
949,111.93399658513351
951,111.93399658513351
952,94.35812462984154
953,103.76426566992404
954,79.70730482246915
957,111.93399658513351
959,94.27305733791559
960,114.21415382502835
963,116.19177850180301
965,111.93399658513351
967,103.86398126794074
971,94.3367042011173
972,79.66447192569728
973,94.5337836594166
974,111.93399658513351
975,94.367350178312
978,113.3299837964505
980,111.93399658513351
981,94.53645172780125
984,111.93399658513351
986,94.60994696408818
988,94.27305733791559
989,111.93399658513351
990,103.46437869045815
992,111.3780021713302
996,94.3925714555304
999,111.93399658513351
1000,94.35894774490862
1001,111.93399658513351
1002,94.27305733791559
1003,111.93399658513351
1004,94.25616730135891
1008,111.93399658513351
1009,94.36069097533607
1010,104.10671560269395
1012,114.21415382502835
1013,94.30065211965405
1014,111.93399658513351
1015,94.26539284982937
1016,116.19177850180301
1019,94.25175600254681
1020,111.93399658513351
1021,94.60994696408818
1022,103.83620970280754
1024,94.60994696408818
1025,79.6623759851667
1027,94.56268640618384
1028,104.15416744414915
1029,94.367350178312
1030,94.35371333102944
1033,111.93399658513351
1036,94.52754369245349
1037,111.93399658513351
1038,94.31292886358085
1042,94.367350178312
1043,103.82145325385841
1044,94.3367042011173
1045,111.93399658513351
1047,113.79504864240891
1050,94.3367042011173
1051,111.93399658513351
1054,94.367350178312
1056,94.53645172780125
1057,94.367350178312
1059,94.35812462984154
1062,106.29577598393564
1063,104.00843317387478
1064,94.53645172780125
1066,94.3367042011173
1070,104.20339788138665
1076,111.93399658513351
1077,94.33129809684874
1078,111.93399658513351
1080,111.93399658513351
1082,112.49492209758046
1083,94.57356257378126
1089,112.49492209758046
1091,94.57356257378126
1093,94.367350178312
1097,94.54485416120463
1099,94.29142657118359
1101,94.60994696408818
1103,94.367350178312
1104,111.93399658513351
1106,111.93399658513351
1109,94.50612326372925
1110,111.93399658513351
1111,94.58278812225171
1112,112.57706489689645
1114,94.367350178312
1116,94.30415955780734
1117,111.93399658513351
1120,94.32966253764585
1124,111.93399658513351
1125,94.30065211965405
1126,111.93399658513351
1134,111.93399658513351
1137,94.32207254837829
1138,111.93399658513351
1144,111.93399658513351
1145,94.367350178312
1146,94.27379528323286
1148,94.367350178312
1150,94.32966253764585
1152,103.76426566992404
1153,94.367350178312
1154,103.81637015823048
1155,94.367350178312
1157,94.29068531978953
1162,94.367350178312
1165,111.93399658513351
1166,94.3367042011173
1167,103.81930204977493
1168,94.60994696408818
1169,103.74684483442525
1171,116.19177850180301
1172,94.58472568686977
1173,103.74684483442525
1174,94.3367042011173
1176,94.60994696408818
1177,103.751596845231
1178,94.32306735383474
1182,111.93399658513351
1186,94.60994696408818
1187,112.52958443838668
1188,94.32207254837829
1189,116.19177850180301
1191,104.17069605245763
1192,94.367350178312
1197,111.93399658513351
1198,94.27379528323286
1200,79.67387650784895
1201,94.367350178312
1203,94.55407970967508
1209,116.19177850180301
1214,103.97403386447763
1218,111.3780021713302
1222,94.33129809684874
1226,94.55214214505702
1228,94.3367042011173
1230,94.27778972390104
1232,79.67262259654149
1233,94.29603882702406
1236,113.74983866741536
1238,94.31466492043137
1241,111.93399658513351
1244,104.04948691281322
1246,94.31440806029207
1247,111.93399658513351
1250,111.93399658513351
1251,94.30065211965405
1254,111.93399658513351
1255,94.32830176771392
1256,111.33281505303341
1257,94.29068531978953
1258,94.33129809684874
1259,111.93399658513351
1260,94.367350178312
1263,111.93399658513351
1267,79.28382896401513
1268,111.93399658513351
1271,94.367350178312
1272,111.93399658513351
1274,103.87354449251063
1275,94.367350178312
1276,111.93399658513351
1277,94.31292886358085
1279,94.27379528323286
1281,94.3049008092014
1282,94.32207254837829
1283,111.93399658513351
1285,111.93399658513351
1286,94.30518251182161
1289,111.93399658513351
1296,111.93399658513351
1299,94.34655257420263
1301,94.3925714555304
1306,94.28240197974151
1307,94.3004895103893
1308,94.32133129698423
1313,111.93399658513351
1314,94.367350178312
1315,111.93399658513351
1316,94.31210574851377
1317,111.93399658513351
1319,94.32133129698423
1323,94.60994696408818
1324,103.86353289203896
1325,94.3367042011173
1328,103.89134509180906
1329,94.54485416120463
1330,111.93399658513351
1331,94.32306735383474
1332,103.87241266521767
1337,94.367350178312
1338,111.93399658513351
1339,94.32207254837829
1340,111.93399658513351
1343,111.93399658513351
1347,104.00258321646777
1348,94.31412635767185
1349,104.15554861704084
1352,94.27379528323286
1354,94.60994696408818
1359,111.93399658513351
1360,94.60994696408818
1363,111.93399658513351
1364,94.58681009193674
1365,103.78859188714432
1366,94.32306735383474
1372,94.35812462984154
1375,103.95136367440159
1376,94.34477233486655
1378,94.2745365346268
1379,111.93399658513351
1380,94.60994696408818
1381,103.77861377121405
1384,112.3523427200663
1387,94.34655257420263
1388,111.93399658513351
1392,79.33851752969179
1394,103.80763303466131
1395,94.367350178312
1396,111.93399658513351
1398,94.367350178312
1399,111.93399658513351
1400,94.30518251182161
1401,94.33480553500203
1403,94.3367042011173
1404,112.3523427200663
1406,111.93399658513351
1407,94.34477233486655
1408,111.93399658513351
1410,79.28382896401513
1412,111.93399658513351
1413,94.367350178312
1415,94.367350178312
1420,111.93399658513351
1422,111.3780021713302
1423,106.02565341394575
1424,111.93399658513351
1425,94.367350178312
1426,79.28382896401513
1427,94.55407970967508
1429,94.29603882702406
1430,111.93399658513351
1431,94.60994696408818
1432,103.82293214120989
1434,111.93399658513351
1437,94.367350178312
1438,103.80954748242607
1440,111.93399658513351
1441,111.93399658513351
1442,94.32306735383474
1444,111.93399658513351
1445,94.367350178312
1446,103.79603460671285
1448,94.32133129698423
1453,94.32133129698423
1454,111.93399658513351
1455,94.367350178312
1456,112.4497121225869
1458,111.93399658513351
1459,94.29603882702406
1461,94.32306735383474
1465,94.34655257420263
1466,111.93399658513351
1469,94.60994696408818
1472,94.32133129698423
1474,94.367350178312
1477,111.93399658513351
1479,111.93399658513351
1482,94.31440806029207
1483,79.67262259654149
1487,94.5763232534664
1488,111.93399658513351
1490,111.93399658513351
1492,112.3523427200663
1494,116.19177850180301
1496,103.72068589086632
1497,94.34477233486655
1499,94.58472568686977
1502,94.32830176771392
1507,112.00433457901056
1508,94.27379528323286
1509,111.93399658513351
1511,94.32133129698423
1512,111.93399658513351
1513,115.9380661731501
1514,103.75640169191627
1518,111.93399658513351
1519,94.25616730135891
1522,111.93399658513351
1524,79.67387650784895
1527,94.32306735383474
1529,94.29521571195698
1532,103.77531450247204
1536,111.93399658513351
1537,116.19177850180301
1539,104.40681223103547
1542,111.93399658513351
1543,94.34477233486655
1544,103.79657747564431
1545,79.72589226718458
1550,94.34477233486655
1551,111.93399658513351
1554,103.93911310529006
1556,103.79603460671285
1559,94.29068531978953
1560,79.65253810340698
1562,94.54742050669915
1566,94.25616730135891
1567,111.93399658513351
1569,103.89289008477192
1570,112.57706489689645
1571,111.93399658513351
1574,94.27379528323286
1578,103.79603460671285
1580,94.31292886358085
1583,111.93399658513351
1584,94.27379528323286
1585,111.93399658513351
1586,94.32207254837829
1587,111.93399658513351
1588,94.27305733791559
1590,115.9380661731501
1592,103.49614762724684
1596,112.56742924411651
1598,111.93399658513351
1599,94.34477233486655
1604,114.31917398562314
1606,103.51842621567539
1607,94.367350178312
1608,103.63214006372834
1609,116.19177850180301
1611,94.367350178312
1613,94.58681009193674
1616,94.58472568686977
1619,111.93399658513351
1620,94.26864603910349
1621,111.93399658513351
1622,94.3367042011173
1625,111.3780021713302
1627,116.19177850180301
1629,111.93399658513351
1634,94.57806648389385
1636,94.3367042011173
1638,103.70811257475054
1639,94.34477233486655
1641,94.55407970967508
1643,94.367350178312
1644,103.74563056909847
1645,116.19177850180301
1646,94.32714435299272
1647,103.93911310529006
1648,94.53645172780125
1652,94.31292886358085
1653,111.93399658513351
1656,94.29068531978953
1658,94.34477233486655
1659,111.93399658513351
1661,94.35812462984154
1663,94.367350178312
1664,111.93399658513351
1665,94.367350178312
1666,103.79603460671285
1667,103.66587423816895
1668,79.2850171869012
1669,103.52861201450344
1670,94.367350178312
1672,111.93399658513351
1674,111.93399658513351
1677,111.93399658513351
1678,94.2830241377801
1679,111.93399658513351
1680,94.33129809684874
1683,103.76645812898721
1686,103.87345512166792
1687,111.3780021713302
1689,111.93399658513351
1690,94.32133129698423
1691,116.19177850180301
1692,111.93399658513351
1693,94.27379528323286
1695,94.31412635767185
1696,94.32133129698423
1697,111.93399658513351
1700,103.79603460671285
1701,94.56709770499594
1702,111.93399658513351
1703,94.25616730135891
1704,111.93399658513351
1706,94.57550013839932
1707,111.93399658513351
1708,94.53645172780125
1710,94.57550013839932
1711,103.86461524281617
1713,104.22177646056195
1717,103.84365964753442
1719,103.79603460671285
1720,94.34477233486655
1722,94.32306735383474
1725,103.52994730323746
1726,94.52281488051858
1727,103.99971088017196
1729,111.93399658513351
1730,94.29603882702406
1731,111.93399658513351
1733,103.79603460671285
1734,94.3367042011173
1735,111.3780021713302
1738,94.58681009193674
1742,94.31907621924336
1745,111.93399658513351
1747,94.56709770499594
1749,94.56709770499594
1751,94.53645172780125
1752,79.71259581091942
1753,103.43330720680365
1754,94.35894774490862
1755,94.367350178312
1756,104.20487671960268
1758,111.93399658513351
1759,94.367350178312
1760,104.14636198313337
1761,111.93399658513351
1762,94.31292886358085
1763,111.93399658513351
1764,93.5602164524928
1766,94.5763232534664
1768,94.3367042011173
1769,79.28382896401513
1771,111.93399658513351
1772,94.367350178312
1773,103.98906786934322
1774,94.5763232534664
1775,111.93399658513351
1777,111.93399658513351
1779,94.367350178312
1780,104.28590581298283
1787,94.25616730135891
1788,94.31384180536429
1790,94.53645172780125
1796,111.93399658513351
1801,94.25616730135891
1803,94.53645172780125
1807,111.93399658513351
1809,111.93399658513351
1812,94.32830176771392
1813,111.93399658513351
1814,94.3037033151104
1815,111.93399658513351
1816,94.33480553500203
1818,94.27379528323286
1820,94.32133129698423
1821,113.74983866741536
1822,94.35894774490862
1825,94.32830176771392
1826,103.83097265786046
1828,94.53645172780125
1831,103.88020309509795
1836,112.37929900142058
1837,94.3367042011173
1841,94.367350178312
1844,103.41911882980901
1848,94.31384180536429
1851,104.39007729911225
1852,94.57356257378126
1853,94.26938729049755
1854,111.93399658513351
1856,94.35812462984154
1859,111.93399658513351
1860,94.53645172780125
1861,79.65665169710837
1863,104.18610910204723
1865,94.3367042011173
1866,104.3691217038305
1867,94.367350178312
1868,94.25616730135891
1872,94.3367042011173
1879,94.32830176771392
1880,103.74770798958252
1882,94.32747865264685
1885,103.74972319706399
1887,103.80642677961441
1888,94.367350178312
1890,111.93399658513351
1894,94.57356257378126
1895,103.51930867840576
1896,94.5456772762717
1897,111.93399658513351
1900,111.93399658513351
1901,94.29068531978953
1902,111.93399658513351
1905,94.32289566344537
1906,111.93399658513351
1912,103.77929967478963
1915,94.52281488051858
1916,104.11490383702733
1917,94.54485416120463
1918,103.84788031089295
1920,79.76654653835158
1923,94.35894774490862
1924,103.97435710803029
1925,94.52281488051858
1930,116.19177850180301
1932,111.93399658513351
1933,94.34972219643817
1934,111.93399658513351
1935,94.29068531978953
1940,79.28382896401513
1941,94.31907621924336
1942,111.93399658513351
1943,94.32133129698423
1944,94.26539284982937
1945,112.61052382743742
1948,116.19177850180301
1949,94.32133129698423
1952,94.35986786026899
1954,94.27379528323286
1955,111.93399658513351
1958,94.32133129698423
1959,78.97066138266302
1960,111.93399658513351
1963,94.35894774490862
1965,94.3367042011173
1968,103.7883148096571
1969,94.57356257378126
1971,94.35894774490862
1972,111.93399658513351
1973,94.24253045407636
1975,94.25616730135891
1977,94.367350178312
1978,94.33480553500203
1979,111.93399658513351
1981,94.25616730135891
1982,111.93399658513351
1987,111.93399658513351
1988,94.25616730135891
1993,94.35894774490862
1997,94.32747865264685
1999,94.53645172780125
2001,94.57356257378126
2002,113.74983866741536
2003,94.30925881616281
2004,79.69259162339654
2006,111.93399658513351
2007,94.55407970967508
2009,104.31970548897345
2010,94.32306735383474
2013,94.58278812225171
2018,79.46059107088502
2022,103.83341010040385
2024,111.93399658513351
2025,94.367350178312
2026,104.15199693693899
2030,104.31970548897345
2031,94.35894774490862
2032,103.77929967478963
2033,94.53645172780125
2035,94.28681327855361
2036,111.93399658513351
2037,94.2830241377801
2040,94.57356257378126
2043,112.56459330329596
2044,104.23756891488517
2046,103.88542350139289
2054,112.19759463935372
2055,94.367350178312
2056,104.28590581298283
2059,94.28240197974151
2060,94.29068531978953
2062,94.26015843595019
2063,111.93399658513351
2066,94.57356257378126
2067,111.3780021713302
2072,94.33129809684874
2073,111.93399658513351
2074,94.51987920436727
2075,111.93399658513351
2076,94.3054393719608
2080,94.33129809684874
2082,94.29068531978953
2085,111.93399658513351
2087,111.93399658513351
2091,112.26598638416647
2092,94.367350178312
2093,104.28590581298283
2098,94.35146542686562
2101,111.93399658513351
2102,94.27379528323286
2103,79.28382896401513
2105,104.3691217038305
2106,94.367350178312
2107,111.93399658513351
2110,94.367350178312
2114,94.33480553500203
2115,111.93399658513351
2117,79.0575303080484
2118,94.32830176771392
2119,104.13181149005982
2120,94.53645172780125
2122,94.32966253764585
2123,111.93399658513351
2126,94.35894774490862
2127,103.92316138893398
2128,94.367350178312
2129,111.93399658513351
2132,94.58278812225171
2135,103.77929967478963
2138,94.367350178312
2139,116.19177850180301
2141,112.40666705140256
2142,94.3367042011173
2146,94.35812462984154
2151,111.93399658513351
2157,103.78859188714432
